,Title,Description,Category,Datetime,Link
390,Sinh viên từ vùng dịch sẽ cách ly tập trung,"Sinh viên từ Quảng Ngãi, Quảng Nam, Đà Nẵng, Quảng Trị, Hải Dương nhập học tại các trường ở Thừa Thiên Huế sẽ phải cách ly tập trung 14 ngày.",Giáo dục,"Thứ ba, 25/8/2020, 17:44 (GMT+7)",https://vnexpress.net/sinh-vien-tu-vung-dich-se-cach-ly-tap-trung-4152001.html
391,"Quảng Trị cho nhà hàng, quán cà phê hoạt động trở lại","Sau 15 ngày cách ly xã hội, tỉnh Quảng Trị quyết định nới lỏng và cho phép nhà hàng, quán cà phê, các di tích… mở cửa từ 19h tối 25/8.",Thời sự,"Thứ ba, 25/8/2020, 16:56 (GMT+7)",https://vnexpress.net/quang-tri-cho-nha-hang-quan-ca-phe-hoat-dong-tro-lai-4152127.html
392,Bộ Công an đề xuất rút thời hạn bằng lái xe xuống còn 5 năm,"Bằng lái xe ôtô dưới 9 chỗ ngồi và xe tải loại 3,5 tấn được đề xuất có hiệu lực 5 năm kể từ ngày cấp, thay vì 10 năm như hiện nay.",Thời sự,"Thứ ba, 25/8/2020, 16:19 (GMT+7)",https://vnexpress.net/bo-cong-an-de-xuat-rut-thoi-han-bang-lai-xe-xuong-con-5-nam-4151954.html
393,Đề xuất dùng depot metro làm bãi đậu xe,"TP HCMTrong thời gian chờ dự án hoàn thành, hai depot metro Bến Thành - Tham Lương, Bến Thành - Tân Kiên rộng 52 ha được đề xuất làm bãi đậu xe buýt, xe khách.",Giao thông,"Thứ ba, 25/8/2020, 14:44 (GMT+7)",https://vnexpress.net/de-xuat-dung-depot-metro-lam-bai-dau-xe-4151665.html
394,Nông dân tặng tiền cổ cho bảo tàng,"Nông dân 50 tuổi trích một kg tiền xu cổ trong tổng số gần 100 kg, được tìm thấy khi đào móng nhà, tặng Bảo tàng Hà Tĩnh.",Thời sự,"Thứ ba, 25/8/2020, 14:34 (GMT+7)",https://vnexpress.net/nong-dan-tang-tien-co-cho-bao-tang-4151894.html
395,Những phác thảo Quốc huy Việt Nam,"200 tài liệu lưu trữ về sự ra đời của Quốc huy Việt Nam được trưng bày tại Bảo tàng Mỹ thuật, Hà Nội, sáng 25/8.",Thời sự,"Thứ ba, 25/8/2020, 14:12 (GMT+7)",https://vnexpress.net/nhung-phac-thao-quoc-huy-viet-nam-4151923.html
396,TP HCM ra mắt đội nữ CSGT dẫn đoàn,"Sau gần một tháng huấn luyện, đội nữ CSGT dẫn đoàn gồm 58 người được Phòng CSGT Đường bộ - đường sắt (Công an TP HCM) ra mắt, sáng 25/8.",Thời sự,"Thứ ba, 25/8/2020, 12:48 (GMT+7)",https://vnexpress.net/tp-hcm-ra-mat-doi-nu-csgt-dan-doan-4151920.html
397,Châu chấu xuất hiện dày đặc ở vùng biên,"Thanh HóaHàng triệu con châu chấu tre lưng vàng đã phá hoại rừng tre, luồng ở vành đai biên giới huyện miền núi Quan Sơn.",Thời sự,"Thứ ba, 25/8/2020, 12:22 (GMT+7)",https://vnexpress.net/chau-chau-xuat-hien-day-dac-o-vung-bien-4151878.html
398,Quảng Nam dỡ bỏ hai khu phong tỏa,"Sáng 25/8, chợ Vườn Lài, phường An Sơn và tổ 19, phường Phước Hòa với 350 người dân được chính quyền TP Tam Kỳ, Quảng Nam dỡ phong tỏa.",Thời sự,"Thứ ba, 25/8/2020, 11:52 (GMT+7)",https://vnexpress.net/quang-nam-do-bo-hai-khu-phong-toa-4151774.html
399,Bắt ruốc dạt bờ biển,"Bà Rịa - Vũng TàuRuốc kéo đàn vào sát bờ khi biển êm, người dân đẩy lưới bắt, có hôm thu nhập vài triệu đồng.",Thời sự,"Thứ ba, 25/8/2020, 11:48 (GMT+7)",https://vnexpress.net/bat-ruoc-dat-bo-bien-4151622.html
400,Thi thể hai bé trai dưới sông,"Hà TĩnhEm Trần Quang Minh, 10 tuổi và Nguyễn Đăng Chí Hải, 8 tuổi, bị phát hiện chết dưới sông Ngàn Phố, huyện Hương Sơn, sau nhiều tiếng mất liên lạc.",Thời sự,"Thứ ba, 25/8/2020, 10:51 (GMT+7)",https://vnexpress.net/thi-the-hai-be-trai-duoi-song-4151770.html
401,Bộ Công an cắt giảm gần 1.000 phòng,"Các đơn vị trực thuộc Bộ Công an đã giảm 989 phòng, một số đơn vị giảm từ 10 phòng xuống còn một nửa.",Thời sự,"Thứ ba, 25/8/2020, 10:17 (GMT+7)",https://vnexpress.net/bo-cong-an-cat-giam-gan-1-000-phong-4151355.html
402,Nữ hộ lý mắc Covid-19 khi chăm sóc bệnh nhân,"Đến làm việc tại khoa Hồi sức cấp cứu Bệnh viện Phổi Đà Nẵng từ ngày 6/8, nữ hộ lý 37 tuổi được xác định nhiễm nCoV ngày 24/8.",Thời sự,"Thứ ba, 25/8/2020, 00:33 (GMT+7)",https://vnexpress.net/nu-ho-ly-mac-covid-19-khi-cham-soc-benh-nhan-4151675.html
403,Khánh Hòa xây đập ngăn mặn 760 tỷ đồng,"Tỉnh Khánh Hòa xây đập ngăn mặn trên sông Cái với vốn đầu tư 760 tỷ đồng, đảm bảo nguồn nước ngọt cho 500.000 dân và 2.000 hecta sản xuất nông nghiệp.",Thời sự,"Thứ ba, 25/8/2020, 00:00 (GMT+7)",https://vnexpress.net/khanh-hoa-xay-dap-ngan-man-760-ty-dong-4151609.html
404,Bưởi Phúc Trạch vào mùa thu hoạch,"Hà TĩnhBưởi Phúc Trạch thu hoạch từ cuối tháng 8 đến hết tháng 9, giá bán tại vườn từ 20.000 đến 30.000 đồng mỗi quả.",Thời sự,"Thứ ba, 25/8/2020, 00:00 (GMT+7)",https://vnexpress.net/buoi-phuc-trach-vao-mua-thu-hoach-4151452.html
405,Thanh toán sai hàng trăm tỷ ở dự án đường dẫn cầu Phú Mỹ,"TP HCMKhông đấu thầu chọn nhà đầu tư, phê duyệt quyết toán sai lệch hàng trăm tỷ đồng... được cho là những sai phạm tại dự án đường dẫn cầu Phú Mỹ.",Thời sự,"Thứ ba, 25/8/2020, 00:00 (GMT+7)",https://vnexpress.net/thanh-toan-sai-hang-tram-ty-o-du-an-duong-dan-cau-phu-my-4150700.html
406,Nhiều người Đà Nẵng không chấp hành cách ly xã hội,"Sau khi được lấy mẫu xét nghiệm nCoV, nhiều người dân Đà Nẵng vẫn đi làm, khiến quá trình điều tra dịch tễ, xác định F1 gặp khó khăn.",Thời sự,"Thứ hai, 24/8/2020, 23:44 (GMT+7)",https://vnexpress.net/nhieu-nguoi-da-nang-khong-chap-hanh-cach-ly-xa-hoi-4151595.html
407,Ba ổ dịch Covid-19 'đã được kiểm soát',"Ban chỉ đạo quốc gia phòng chống Covid-19 đánh giá ổ dịch tại Đà Nẵng, Quảng Nam và Hải Dương đã được kiểm soát.",Thời sự,"Thứ hai, 24/8/2020, 21:42 (GMT+7)",https://vnexpress.net/ba-o-dich-covid-19-da-duoc-kiem-soat-4151635.html
408,3 học sinh đuối nước ở sông Trà Khúc,"Quảng Ngãi6 học sinh Quảng Ngãi đang tắm sông dưới chân cầu Cổ Lũy thì sẩy chân vào hố cát, ba em tử vong.",Thời sự,"Thứ hai, 24/8/2020, 21:41 (GMT+7)",https://vnexpress.net/3-hoc-sinh-duoi-nuoc-o-song-tra-khuc-4151650.html
409,Bom nặng hơn 300 kg ở lòng hồ thủy lợi,"Quảng TrịQuả bom nặng 334 kg nằm ở lòng hồ thủy lợi La Ngà đã được di dời an toàn về bãi hủy nổ tập trung, sáng 24/8.",Thời sự,"Thứ hai, 24/8/2020, 21:23 (GMT+7)",https://vnexpress.net/bom-nang-hon-300-kg-o-long-ho-thuy-loi-4151555.html
410,Tây Ninh có tân Bí thư Tỉnh ủy,"Ông Nguyễn Thành Tâm, 46 tuổi, Phó bí thư Thường trực Tỉnh ủy, Chủ tịch HĐND tỉnh Tây Ninh được bầu Bí thư Tỉnh ủy.",Thời sự,"Thứ hai, 24/8/2020, 21:11 (GMT+7)",https://vnexpress.net/tay-ninh-co-tan-bi-thu-tinh-uy-4151628.html
411,Đề xuất phát triển TP HCM thành trung tâm tài chính quốc tế,"Là nơi ra đời thị trường chứng khoán, có hơn 2.100 tổ chức của ngân hàng, tín dụng, 50 ngân hàng nước ngoài, TP HCM được đề xuất thành trung tâm tài chính quốc tế.",Thời sự,"Thứ hai, 24/8/2020, 18:04 (GMT+7)",https://vnexpress.net/de-xuat-phat-trien-tp-hcm-thanh-trung-tam-tai-chinh-quoc-te-4151477.html
412,59 người liên quan 'bệnh nhân 1.007' âm tính,"TP HCMMẫu xét nghiệm của hai ca F1 và 57 người F2 liên quan đến ""bệnh nhân 1.007"" – thanh niên trở về từ Guinea Xích đạo, đều âm tính.",Thời sự,"Thứ hai, 24/8/2020, 17:41 (GMT+7)",https://vnexpress.net/59-nguoi-lien-quan-benh-nhan-1-007-am-tinh-4151568.html
413,"Đồng Nai cho phép tiệm gym, massage hoạt động lại","Từ 0h ngày 25/8, các dịch vụ gym, massage, hớt tóc ở Đồng Nai được phép mở cửa lại, sau khi tỉnh này trải qua 21 ngày không ghi nhận ca nhiễm nCoV.",Thời sự,"Thứ hai, 24/8/2020, 17:23 (GMT+7)",https://vnexpress.net/dong-nai-cho-phep-tiem-gym-massage-hoat-dong-lai-4151513.html
414,Đà Nẵng phát thẻ đi chợ theo ngày cho người dân,"Chính quyền thành phố không phát thẻ xanh, thẻ hồng như trước mà in ngày trên thẻ đi chợ phát cho người dân, mỗi hộ được đi chợ 3 ngày một lần.",Thời sự,"Thứ hai, 24/8/2020, 16:50 (GMT+7)",https://vnexpress.net/da-nang-phat-the-di-cho-theo-ngay-cho-nguoi-dan-4151532.html
415,TP HCM có tân Giám đốc Sở Nông nghiệp và Phát triển Nông thôn,"Ông Đinh Minh Hiệp, Trưởng ban quản lý Khu nông nghiệp công nghệ cao làm Giám đốc Sở Nông nghiệp và Phát triển Nông thôn TP HCM.",Thời sự,"Thứ hai, 24/8/2020, 12:50 (GMT+7)",https://vnexpress.net/tp-hcm-co-tan-giam-doc-so-nong-nghiep-va-phat-trien-nong-thon-4151358.html
416,5 ôtô tông liên hoàn ở cửa ngõ Sài Gòn,"Đang đổ dốc cầu Bình Điền, 5 ôtô húc liên hoàn khiến cửa ngõ phía Tây TP HCM ùn tắc khoảng 3 km, sáng 24/8.",Giao thông,"Thứ hai, 24/8/2020, 12:45 (GMT+7)",https://vnexpress.net/5-oto-tong-lien-hoan-o-cua-ngo-sai-gon-4151369.html
417,Đà Nẵng tìm người tiếp xúc với ca nghi nhiễm,"Chính quyền TP Đà Nẵng đề nghị những ai từng tiếp xúc với ca nghi nhiễm ở chợ Hà Thân, Bắc Mỹ An thì thực hiện khai báo y tế.",Thời sự,"Thứ hai, 24/8/2020, 12:32 (GMT+7)",https://vnexpress.net/da-nang-tim-nguoi-tiep-xuc-voi-ca-nghi-nhiem-4151362.html
418,Chủ tịch PVN làm Phó chủ nhiệm Văn phòng Quốc hội,"Chủ tịch Hội đồng thành viên Tập đoàn dầu khí quốc gia Việt Nam Trần Sỹ Thanh được điều động, bổ nhiệm làm Phó chủ nhiệm Văn phòng Quốc hội.",Chính trị,"Thứ hai, 24/8/2020, 11:49 (GMT+7)",https://vnexpress.net/chu-tich-pvn-lam-pho-chu-nhiem-van-phong-quoc-hoi-4151347.html
419,"Cà phê, quán ăn ở Quảng Ngãi được mở bán trở lại","Quán ăn uống, cà phê và nhiều dịch vụ khác... được UBND Quảng Ngãi cho mở cửa sau một tháng đóng để phòng Covid-19, sáng 24/8.",Thời sự,"Thứ hai, 24/8/2020, 10:43 (GMT+7)",https://vnexpress.net/ca-phe-quan-an-o-quang-ngai-duoc-mo-ban-tro-lai-4151273.html
420,Hàng trăm hộ dân phản ánh số điện tăng bất thường,"Quảng NinhCho rằng dùng ít nhưng số điện lại cao bất thường, khoảng 200 hộ dân trên huyện đảo Cô Tô phản ánh đến nhà chức trách.",Thời sự,"Thứ hai, 24/8/2020, 08:59 (GMT+7)",https://vnexpress.net/hang-tram-ho-dan-phan-anh-so-dien-tang-bat-thuong-4151083.html
421,Hải Dương tìm người tiếp xúc với 'bệnh nhân 1016',"Nhà chức trách Hải Dương đề nghị những ai đã tiếp xúc với ""bệnh nhân 1016"" khẩn trương khai báo y tế.",Thời sự,"Thứ hai, 24/8/2020, 01:52 (GMT+7)",https://vnexpress.net/hai-duong-tim-nguoi-tiep-xuc-voi-benh-nhan-1016-4151075.html
422,Việt Nam - Trung Quốc kỷ niệm 20 năm ký hiệp ước biên giới đất liền,Lễ kỷ niệm 20 năm ký hiệp ước biên giới trên đất liền và 10 năm triển khai ba văn kiện pháp lý về biên giới trên đất liền giữa Việt Nam - Trung Quốc được tổ chức sáng 23/8.,Chính trị,"Chủ nhật, 23/8/2020, 21:33 (GMT+7)",https://vnexpress.net/viet-nam-trung-quoc-ky-niem-20-nam-ky-hiep-uoc-bien-gioi-dat-lien-4151044.html
423,"Miền Bắc giảm mưa, miền Trung nắng nóng","Tuần tới, miền Bắc ngày nắng 34 độ C, mưa chỉ còn cục bộ ở miền núi; miền Trung xuất hiện nắng nóng 35-37 độ C.",Thời sự,"Chủ nhật, 23/8/2020, 19:06 (GMT+7)",https://vnexpress.net/mien-bac-giam-mua-mien-trung-nang-nong-4150980.html
424,Hơn 200 người tiếp xúc gần 4 ca mắc nCoV,"Đà NẵngBa tiểu thương và một nhân viên quản lý chợ đã tiếp xúc gần với ít nhất 204 người trong quá trình buôn bán, làm việc.",Thời sự,"Chủ nhật, 23/8/2020, 19:02 (GMT+7)",https://vnexpress.net/hon-200-nguoi-tiep-xuc-gan-4-ca-mac-ncov-4151014.html
425,Thủ tướng ủng hộ 4 đề án đột phá của TP HCM,Lãnh đạo Chính phủ ủng hộ 4 đề án về mô hình phát triển mới của TP HCM tại cuộc góp ý dự thảo báo cáo chính trị Đại hội Đảng bộ thành phố nhiệm kỳ 2020-2025.,Chính trị,"Chủ nhật, 23/8/2020, 18:46 (GMT+7)",https://vnexpress.net/thu-tuong-ung-ho-4-de-an-dot-pha-cua-tp-hcm-4151024.html
426,Phà Cao Lãnh ngừng hoạt động,"Đồng ThápPhà Cao Lãnh kết nối đôi bờ sông Tiền sẽ chấm dứt hoạt động từ 0h ngày 24/8, hoàn thành sứ mệnh gần 100 năm chở khách sang sông.",Thời sự,"Chủ nhật, 23/8/2020, 17:45 (GMT+7)",https://vnexpress.net/pha-cao-lanh-ngung-hoat-dong-4151000.html
427,Đà Nẵng xét nghiệm nCoV cho thí sinh thi tốt nghiệp THPT,"Tất cả giáo viên, cán bộ coi thi và thí sinh sẽ được làm xét nghiệm nCoV để đảm bảo an toàn, trường hợp mắc Covid-19 sẽ được đặc cách.",THPT,"Chủ nhật, 23/8/2020, 17:41 (GMT+7)",https://vnexpress.net/da-nang-xet-nghiem-ncov-cho-thi-sinh-thi-tot-nghiep-thpt-4150999.html
428,Hà Nội đề xuất sửa chữa cầu Chương Dương,"Nhằm kéo dài thời gian sử dụng cầu và bảo đảm an toàn giao thông, Ban duy tu thuộc Sở Giao thông Vận tải Hà Nội kiến nghị sửa chữa cầu Chương Dương.",Thời sự,"Chủ nhật, 23/8/2020, 17:37 (GMT+7)",https://vnexpress.net/ha-noi-de-xuat-sua-chua-cau-chuong-duong-4150993.html
429,"Xe tải lật, đè chết người","Lâm ĐồngXuống dốc trên quốc lộ 20, đoạn qua xã Tam Bố, huyện Di Linh, tài xế để xe tải tông hàng loạt cây xanh rồi lật nghiêng, đè chết người đàn ông đứng trên vỉa hè.",Thời sự,"Chủ nhật, 23/8/2020, 16:51 (GMT+7)",https://vnexpress.net/xe-tai-lat-de-chet-nguoi-4150997.html
430,Người dân hát mừng hết cách ly,"Quảng NgãiKhi barie phong tỏa được tháo dỡ sau 28 ngày, 300 người dân tổ 9, phường Quảng Phú - nơi ở của ""bệnh nhân 419"", vỗ tay hát mừng.",Thời sự,"Chủ nhật, 23/8/2020, 13:51 (GMT+7)",https://vnexpress.net/nguoi-dan-hat-mung-het-cach-ly-4150935.html
431,Công nhân Pouyuen nhận 260 tỷ đồng trợ cấp,"TP HCMGần 2.800 công nhân Công ty Pouyuen đã nhận 260 tỷ đồng trợ cấp nghỉ việc do ảnh hưởng Covid-19 và được giới thiệu việc làm ở Long An, Vũng Tàu.",Thời sự,"Chủ nhật, 23/8/2020, 12:44 (GMT+7)",https://vnexpress.net/cong-nhan-pouyuen-nhan-260-ty-dong-tro-cap-4150918.html
432,Hai phó phòng cấp huyện bị đình chỉ công tác,"Quảng NamLãnh đạo huyện Nông Sơn đình chỉ công tác 15 ngày với hai phó phòng do ăn nhậu vào buổi trưa, sau đó có cử chỉ không chuẩn mực.",Chính trị,"Chủ nhật, 23/8/2020, 11:35 (GMT+7)",https://vnexpress.net/hai-pho-phong-cap-huyen-bi-dinh-chi-cong-tac-4150907.html
433,36 người nhập viện sau khi ăn bánh mì,"Đắk LắkSau khi ăn bánh mì kẹp thịt, 36 công nhân ngành nông sản ở huyện Krông Buk nôn ói, đau bụng, phải nhập viện.",Thời sự,"Chủ nhật, 23/8/2020, 10:29 (GMT+7)",https://vnexpress.net/36-nguoi-nhap-vien-sau-khi-an-banh-mi-4150868.html
434,Na bở Hải Phòng vào mùa thu hoạch,"Người dân xã Liên Khê, huyện Thủy Nguyên (Hải Phòng) thu về hơn 20 triệu đồng với mỗi sào na bở mùa thu hoạch.",Thời sự,"Chủ nhật, 23/8/2020, 10:28 (GMT+7)",https://vnexpress.net/na-bo-hai-phong-vao-mua-thu-hoach-4150818.html
435,Ngôi đình 360 năm tuổi hoang phế,"Hà TĩnhĐình Hội Thống (huyện Nghi Xuân) là di tích quốc gia với kiến trúc nghệ thuật độc đáo, đã đổ nát từ lâu nay song chưa được quan tâm trùng tu.",Thời sự,"Chủ nhật, 23/8/2020, 10:01 (GMT+7)",https://vnexpress.net/ngoi-dinh-360-nam-tuoi-hoang-phe-4150827.html
436,Hành trình của 4 ca nhiễm nCoV liên quan nhiều chợ ở Đà Nẵng,"Ba tiểu thương, một nhân viên quản lý chợ không liên quan các ca nhiễm nCoV trước đó song tiếp xúc với nhiều người mua bán.",Thời sự,"Chủ nhật, 23/8/2020, 00:24 (GMT+7)",https://vnexpress.net/hanh-trinh-cua-4-ca-nhiem-ncov-lien-quan-nhieu-cho-o-da-nang-4150816.html
437,Đường về Việt Nam của công nhân từng mắc Covid-19,"Trong cơn mê man, anh công nhân Bùi Văn Tùng nghe tiếng người đồng hương đánh thức ""dậy, đi cách ly, dương tính hết rồi"".",Thời sự,"Chủ nhật, 23/8/2020, 00:00 (GMT+7)",https://vnexpress.net/duong-ve-viet-nam-cua-cong-nhan-tung-mac-covid-19-4150462.html
438,Người Sài Gòn giao mặt bằng cho tuyến Metro Số 2,"Nhiều người dân ở quận Tân Bình, TP HCM tháo dỡ nhà để bàn giao mặt bằng cho tuyến Metro Bến Thành - Tham Lương.",Thời sự,"Chủ nhật, 23/8/2020, 00:00 (GMT+7)",https://vnexpress.net/nguoi-sai-gon-giao-mat-bang-cho-tuyen-metro-so-2-4147948.html
439,Trưởng Ban Tôn giáo Chính phủ làm Thứ trưởng Bộ Nội vụ,"Ông Vũ Chiến Thắng, 53 tuổi, được Thủ tướng bổ nhiệm giữ chức Thứ trưởng Bộ Nội vụ từ ngày 21/8.",Thời sự,"Thứ bảy, 22/8/2020, 23:37 (GMT+7)",https://vnexpress.net/truong-ban-ton-giao-chinh-phu-lam-thu-truong-bo-noi-vu-4150814.html
440,Đà Nẵng phun hoá chất khu vực có 4 ca nghi nhiễm nCoV,"Chiều nay, nhiều xe phun hoá chất chuyên dụng của Quân khu 5 tập trung trước Công viên 29/3, sau khi Đà Nẵng ghi nhận bốn người dương tính với nCoV.",Thời sự,"Thứ bảy, 22/8/2020, 15:48 (GMT+7)",https://vnexpress.net/da-nang-phun-hoa-chat-khu-vuc-co-4-ca-nghi-nhiem-ncov-4150676.html
441,Phát hiện quả bom 250 kg khi đào móng nhà,"Quảng NamQuả bom 1,2 m còn nguyên thuốc nổ được gia đình anh Đặng Đinh Hùng, phường Điện Nam Trung, thị xã Điện Bàn phát hiện khi đào móng nhà, trưa 21/8.",Thời sự,"Thứ bảy, 22/8/2020, 15:01 (GMT+7)",https://vnexpress.net/phat-hien-qua-bom-250-kg-khi-dao-mong-nha-4150635.html
442,Hơn 700 người Quảng Ngãi được rời Đà Nẵng,"29 xe khách được tỉnh Quảng Ngãi chuẩn bị để đón công nhân, người lao động, sinh viên về quê cách ly tập trung, sáng 22/8.",Thời sự,"Thứ bảy, 22/8/2020, 14:08 (GMT+7)",https://vnexpress.net/hon-700-nguoi-quang-ngai-duoc-roi-da-nang-4150662.html
